textbox22,Textbox9,,,,,,,,,,,,,,,,,,,,
generated on 29/11/2020 14:52:32 UTC,Data from: All sites,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Country,WHOREGION,FLUREGION,Year,Week,SDATE,EDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BYAMAGATA,BVICTORIA,BNOTDETERMINED,INF_B,ALL_INF,ALL_INF2,TITLE
Burkina Faso,African Region of WHO,Western Africa,2010,6,2/8/10,2/14/10,,,,,,,,,,,,,,,No Report
Burkina Faso,African Region of WHO,Western Africa,2010,7,2/15/10,2/21/10,,,,,,,,,,,,,,,No Report
Burkina Faso,African Region of WHO,Western Africa,2010,8,2/22/10,2/28/10,,,,,,,,,,,,,,,No Report
Burkina Faso,African Region of WHO,Western Africa,2010,9,3/1/10,3/7/10,,,,,,,,,,,,,,,No Report
Burkina Faso,African Region of WHO,Western Africa,2010,10,3/8/10,3/14/10,,,,,,,,,,,,,,,No Report
Burkina Faso,African Region of WHO,Western Africa,2010,11,3/15/10,3/21/10,,,,,,,,,,,,,,,No Report
Burkina Faso,African Region of WHO,Western Africa,2010,12,3/22/10,3/28/10,,,,,,,,,,,,,,,No Report
Burkina Faso,African Region of WHO,Western Africa,2010,13,3/29/10,4/4/10,,,,,,,,,,,,,,,No Report
Burkina Faso,African Region of WHO,Western Africa,2010,14,4/5/10,4/11/10,,,,,,,,,,,,,,,No Report
Burkina Faso,African Region of WHO,Western Africa,2010,15,4/12/10,4/18/10,,,,,,,,,,,,,,,No Report
Burkina Faso,African Region of WHO,Western Africa,2010,16,4/19/10,4/25/10,,,,,,,,,,,,,,,No Report
Burkina Faso,African Region of WHO,Western Africa,2010,17,4/26/10,5/2/10,,,,,,,,,,,,,,,No Report
Burkina Faso,African Region of WHO,Western Africa,2010,18,5/3/10,5/9/10,,,,,,,,,,,,,,,No Report
Burkina Faso,African Region of WHO,Western Africa,2010,19,5/10/10,5/16/10,,,,,,,,,,,,,,,No Report
Burkina Faso,African Region of WHO,Western Africa,2010,20,5/17/10,5/23/10,,,,,,,,,,,,,,,No Report
Burkina Faso,African Region of WHO,Western Africa,2010,21,5/24/10,5/30/10,,,,,,,,,,,,,,,No Report
Burkina Faso,African Region of WHO,Western Africa,2010,22,5/31/10,6/6/10,,,,,,,,,,,,,,,No Report
Burkina Faso,African Region of WHO,Western Africa,2010,23,6/7/10,6/13/10,,,,,,,,,,,,,,,No Report
Burkina Faso,African Region of WHO,Western Africa,2010,24,6/14/10,6/20/10,,,,,,,,,,,,,,,No Report
Burkina Faso,African Region of WHO,Western Africa,2010,25,6/21/10,6/27/10,,,,,,,,,,,,,,,No Report
Burkina Faso,African Region of WHO,Western Africa,2010,26,6/28/10,7/4/10,,,,,,,,,,,,,,,No Report
Burkina Faso,African Region of WHO,Western Africa,2010,27,7/5/10,7/11/10,,,,,,,,,,,,,,,No Report
Burkina Faso,African Region of WHO,Western Africa,2010,28,7/12/10,7/18/10,5,5,0,0,0,0,0,0,0,0,0,0,0,,No Report
Burkina Faso,African Region of WHO,Western Africa,2010,29,7/19/10,7/25/10,9,9,0,0,0,0,0,0,0,0,0,0,0,,No Report
Burkina Faso,African Region of WHO,Western Africa,2010,30,7/26/10,8/1/10,11,11,0,0,0,0,0,0,0,0,0,0,0,,No Report
Burkina Faso,African Region of WHO,Western Africa,2010,31,8/2/10,8/8/10,7,7,0,0,0,0,0,0,0,0,0,0,0,,No Report
Burkina Faso,African Region of WHO,Western Africa,2010,32,8/9/10,8/15/10,,,,,,,,,,,,,,,No Report
Burkina Faso,African Region of WHO,Western Africa,2010,33,8/16/10,8/22/10,,,,,,,,,,,,,,,No Report
Burkina Faso,African Region of WHO,Western Africa,2010,34,8/23/10,8/29/10,,,,,,,,,,,,,,,No Report
Burkina Faso,African Region of WHO,Western Africa,2010,35,8/30/10,9/5/10,,,,,,,,,,,,,,,No Report
Burkina Faso,African Region of WHO,Western Africa,2010,36,9/6/10,9/12/10,,,,,,,,,,,,,,,No Report
Burkina Faso,African Region of WHO,Western Africa,2010,37,9/13/10,9/19/10,,,,,,,,,,,,,,,No Report
Burkina Faso,African Region of WHO,Western Africa,2010,38,9/20/10,9/26/10,,,,,,,,,,,,,,,No Report
Burkina Faso,African Region of WHO,Western Africa,2010,39,9/27/10,10/3/10,,,,,,,,,,,,,,,No Report
Burkina Faso,African Region of WHO,Western Africa,2010,40,10/4/10,10/10/10,,,,,,,,,,,,,,,No Report
Cabo Verde,African Region of WHO,Western Africa,2009,10,3/2/09,3/8/09,,,,,,,,,,,,,,,No Report
Cabo Verde,African Region of WHO,Western Africa,2009,11,3/9/09,3/15/09,,,,,,,,,,,,,,,No Report
Cabo Verde,African Region of WHO,Western Africa,2009,12,3/16/09,3/22/09,,,,,,,,,,,,,,,No Report
Cabo Verde,African Region of WHO,Western Africa,2009,13,3/23/09,3/29/09,,,,,,,,,,,,,,,No Report
Cabo Verde,African Region of WHO,Western Africa,2009,14,3/30/09,4/5/09,,,,,,,,,,,,,,,No Report
Cabo Verde,African Region of WHO,Western Africa,2009,15,4/6/09,4/12/09,,,,,,,,,,,,,,,No Report
Cabo Verde,African Region of WHO,Western Africa,2009,16,4/13/09,4/19/09,,,,,,,,,,,,,,,No Report
Cabo Verde,African Region of WHO,Western Africa,2009,17,4/20/09,4/26/09,,,,,,,,,,,,,,,No Report
Cabo Verde,African Region of WHO,Western Africa,2009,18,4/27/09,5/3/09,,,,,,,,,,,,,,,No Report
Cabo Verde,African Region of WHO,Western Africa,2009,19,5/4/09,5/10/09,,,,,,,,,,,,,,,No Report
Cabo Verde,African Region of WHO,Western Africa,2009,20,5/11/09,5/17/09,,,,,,,,,,,,,,,No Report
Cabo Verde,African Region of WHO,Western Africa,2009,21,5/18/09,5/24/09,,,,,,,,,,,,,,,No Report
Cabo Verde,African Region of WHO,Western Africa,2009,22,5/25/09,5/31/09,,,,,,,,,,,,,,,No Report
Cabo Verde,African Region of WHO,Western Africa,2009,23,6/1/09,6/7/09,,,,,,,,,,,,,,,No Report
Cabo Verde,African Region of WHO,Western Africa,2009,24,6/8/09,6/14/09,,,,,,,,,,,,,,,No Report
Cabo Verde,African Region of WHO,Western Africa,2009,25,6/15/09,6/21/09,,,,,,,,,,,,,,,No Report
Cabo Verde,African Region of WHO,Western Africa,2009,26,6/22/09,6/28/09,,,,,,,,,,,,,,,No Report
Cabo Verde,African Region of WHO,Western Africa,2009,27,6/29/09,7/5/09,,,,,,,,,,,,,,,No Report
Cabo Verde,African Region of WHO,Western Africa,2009,28,7/6/09,7/12/09,,,,,,,,,,,,,,,No Report
Cabo Verde,African Region of WHO,Western Africa,2009,29,7/13/09,7/19/09,,,,,,,,,,,,,,,No Report
Cabo Verde,African Region of WHO,Western Africa,2009,30,7/20/09,7/26/09,,,,,,,,,,,,,,,No Report
Cabo Verde,African Region of WHO,Western Africa,2009,31,7/27/09,8/2/09,,,,,,,,,,,,,,,No Report
Cabo Verde,African Region of WHO,Western Africa,2009,32,8/3/09,8/9/09,,,,,,,,,,,,,,,No Report
Cabo Verde,African Region of WHO,Western Africa,2009,33,8/10/09,8/16/09,,,,,,,,,,,,,,,No Report
Cabo Verde,African Region of WHO,Western Africa,2009,34,8/17/09,8/23/09,,,,,,,,,,,,,,,No Report
Cabo Verde,African Region of WHO,Western Africa,2009,35,8/24/09,8/30/09,,,,,,,,,,,,,,,No Report
Cabo Verde,African Region of WHO,Western Africa,2009,36,8/31/09,9/6/09,,,,,,,,,,,,,,,No Report
Cabo Verde,African Region of WHO,Western Africa,2009,37,9/7/09,9/13/09,,,,,,,,,,,,,,,No Report
Cabo Verde,African Region of WHO,Western Africa,2009,38,9/14/09,9/20/09,,,,,,,,,,,,,,,No Report
Cabo Verde,African Region of WHO,Western Africa,2009,39,9/21/09,9/27/09,,,,,,,,,,,,,,,No Report
Cabo Verde,African Region of WHO,Western Africa,2009,40,9/28/09,10/4/09,,,,,,,,,,,,,,,No Report
Cabo Verde,African Region of WHO,Western Africa,2009,41,10/5/09,10/11/09,,,,,,,,,,,,,,,No Report
Cabo Verde,African Region of WHO,Western Africa,2009,42,10/12/09,10/18/09,,,,,,,,,,,,,,,No Report
Cabo Verde,African Region of WHO,Western Africa,2009,43,10/19/09,10/25/09,,,,,,,,,,,,,,,No Report
Cabo Verde,African Region of WHO,Western Africa,2009,44,10/26/09,11/1/09,,,,,,,,,,,,,,,No Report
Cabo Verde,African Region of WHO,Western Africa,2009,45,11/2/09,11/8/09,,,,,,,,,,,,,,,No Report
Cabo Verde,African Region of WHO,Western Africa,2009,46,11/9/09,11/15/09,,,,,,,,,,,,,,,No Report
Cabo Verde,African Region of WHO,Western Africa,2009,47,11/16/09,11/22/09,,,,,,,,,,,,,,,No Report
Cabo Verde,African Region of WHO,Western Africa,2009,48,11/23/09,11/29/09,,,,,,,,,,,,,,,No Report
Cabo Verde,African Region of WHO,Western Africa,2009,49,11/30/09,12/6/09,,,,,,,,,,,,,,,No Report
Cabo Verde,African Region of WHO,Western Africa,2009,50,12/7/09,12/13/09,,,,,,,,,,,,,,,No Report
Cabo Verde,African Region of WHO,Western Africa,2009,51,12/14/09,12/20/09,,,,,,,,,,,,,,,No Report
Cabo Verde,African Region of WHO,Western Africa,2009,52,12/21/09,12/27/09,,,,,,,,,,,,,,,No Report
Cabo Verde,African Region of WHO,Western Africa,2009,53,12/28/09,1/3/10,,,,,,,,,,,,,,,No Report
Cabo Verde,African Region of WHO,Western Africa,2010,1,1/4/10,1/10/10,,,,,,,,,,,,,,,No Report
Cabo Verde,African Region of WHO,Western Africa,2010,2,1/11/10,1/17/10,,,,,,,,,,,,,,,No Report
Cabo Verde,African Region of WHO,Western Africa,2010,3,1/18/10,1/24/10,,,,,,,,,,,,,,,No Report
Cabo Verde,African Region of WHO,Western Africa,2010,4,1/25/10,1/31/10,,,,,,,,,,,,,,,No Report
Cabo Verde,African Region of WHO,Western Africa,2010,5,2/1/10,2/7/10,,,,,,,,,,,,,,,No Report
Cabo Verde,African Region of WHO,Western Africa,2010,6,2/8/10,2/14/10,,,,,,,,,,,,,,,No Report
Cabo Verde,African Region of WHO,Western Africa,2010,7,2/15/10,2/21/10,,,,,,,,,,,,,,,No Report
Cabo Verde,African Region of WHO,Western Africa,2010,8,2/22/10,2/28/10,,,,,,,,,,,,,,,No Report
Cabo Verde,African Region of WHO,Western Africa,2010,9,3/1/10,3/7/10,,,,,,,,,,,,,,,No Report
Cabo Verde,African Region of WHO,Western Africa,2010,10,3/8/10,3/14/10,,,,,,,,,,,,,,,No Report
Cabo Verde,African Region of WHO,Western Africa,2010,11,3/15/10,3/21/10,,,,,,,,,,,,,,,No Report
Cabo Verde,African Region of WHO,Western Africa,2010,12,3/22/10,3/28/10,,,,,,,,,,,,,,,No Report
Cabo Verde,African Region of WHO,Western Africa,2010,13,3/29/10,4/4/10,,,,,,,,,,,,,,,No Report
Cabo Verde,African Region of WHO,Western Africa,2010,14,4/5/10,4/11/10,,,,,,,,,,,,,,,No Report
Cabo Verde,African Region of WHO,Western Africa,2010,15,4/12/10,4/18/10,,,,,,,,,,,,,,,No Report
Cabo Verde,African Region of WHO,Western Africa,2010,16,4/19/10,4/25/10,,,,,,,,,,,,,,,No Report
Cabo Verde,African Region of WHO,Western Africa,2010,17,4/26/10,5/2/10,,,,,,,,,,,,,,,No Report
Cabo Verde,African Region of WHO,Western Africa,2010,18,5/3/10,5/9/10,,,,,,,,,,,,,,,No Report
Cabo Verde,African Region of WHO,Western Africa,2010,19,5/10/10,5/16/10,,,,,,,,,,,,,,,No Report
Cabo Verde,African Region of WHO,Western Africa,2010,20,5/17/10,5/23/10,,,,,,,,,,,,,,,No Report
Cabo Verde,African Region of WHO,Western Africa,2010,21,5/24/10,5/30/10,,,,,,,,,,,,,,,No Report
Cabo Verde,African Region of WHO,Western Africa,2010,22,5/31/10,6/6/10,,,,,,,,,,,,,,,No Report
Cabo Verde,African Region of WHO,Western Africa,2010,23,6/7/10,6/13/10,,,,,,,,,,,,,,,No Report
Cabo Verde,African Region of WHO,Western Africa,2010,24,6/14/10,6/20/10,,,,,,,,,,,,,,,No Report
Cabo Verde,African Region of WHO,Western Africa,2010,25,6/21/10,6/27/10,,,,,,,,,,,,,,,No Report
Cabo Verde,African Region of WHO,Western Africa,2010,26,6/28/10,7/4/10,,,,,,,,,,,,,,,No Report
Cabo Verde,African Region of WHO,Western Africa,2010,27,7/5/10,7/11/10,,,,,,,,,,,,,,,No Report
Cabo Verde,African Region of WHO,Western Africa,2010,28,7/12/10,7/18/10,,,,,,,,,,,,,,,No Report
Cabo Verde,African Region of WHO,Western Africa,2010,29,7/19/10,7/25/10,,,,,,,,,,,,,,,No Report
Cabo Verde,African Region of WHO,Western Africa,2010,30,7/26/10,8/1/10,,,,,,,,,,,,,,,No Report
Cabo Verde,African Region of WHO,Western Africa,2010,31,8/2/10,8/8/10,,,,,,,,,,,,,,,No Report
Cabo Verde,African Region of WHO,Western Africa,2010,32,8/9/10,8/15/10,,,,,,,,,,,,,,,No Report
Cabo Verde,African Region of WHO,Western Africa,2010,33,8/16/10,8/22/10,,,,,,,,,,,,,,,No Report
Cabo Verde,African Region of WHO,Western Africa,2010,34,8/23/10,8/29/10,,,,,,,,,,,,,,,No Report
Cabo Verde,African Region of WHO,Western Africa,2010,35,8/30/10,9/5/10,,,,,,,,,,,,,,,No Report
Cabo Verde,African Region of WHO,Western Africa,2010,36,9/6/10,9/12/10,,,,,,,,,,,,,,,No Report
Cabo Verde,African Region of WHO,Western Africa,2010,37,9/13/10,9/19/10,,,,,,,,,,,,,,,No Report
Cabo Verde,African Region of WHO,Western Africa,2010,38,9/20/10,9/26/10,,,,,,,,,,,,,,,No Report
Cabo Verde,African Region of WHO,Western Africa,2010,39,9/27/10,10/3/10,,,,,,,,,,,,,,,No Report
Cabo Verde,African Region of WHO,Western Africa,2010,40,10/4/10,10/10/10,,,,,,,,,,,,,,,No Report
Cameroon,African Region of WHO,Middle Africa,2009,10,3/2/09,3/8/09,18,18,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Cameroon,African Region of WHO,Middle Africa,2009,11,3/9/09,3/15/09,18,18,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Cameroon,African Region of WHO,Middle Africa,2009,12,3/16/09,3/22/09,7,7,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Cameroon,African Region of WHO,Middle Africa,2009,13,3/23/09,3/29/09,11,11,1,0,0,0,0,1,0,0,0,0,1,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2009,14,3/30/09,4/5/09,10,10,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Cameroon,African Region of WHO,Middle Africa,2009,15,4/6/09,4/12/09,10,10,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Cameroon,African Region of WHO,Middle Africa,2009,16,4/13/09,4/19/09,3,3,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Cameroon,African Region of WHO,Middle Africa,2009,17,4/20/09,4/26/09,7,7,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Cameroon,African Region of WHO,Middle Africa,2009,18,4/27/09,5/3/09,7,7,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Cameroon,African Region of WHO,Middle Africa,2009,19,5/4/09,5/10/09,3,3,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Cameroon,African Region of WHO,Middle Africa,2009,20,5/11/09,5/17/09,11,11,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Cameroon,African Region of WHO,Middle Africa,2009,21,5/18/09,5/24/09,7,7,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Cameroon,African Region of WHO,Middle Africa,2009,22,5/25/09,5/31/09,6,6,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Cameroon,African Region of WHO,Middle Africa,2009,23,6/1/09,6/7/09,15,15,0,0,2,0,0,2,0,0,0,0,2,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2009,24,6/8/09,6/14/09,19,19,0,0,7,0,0,7,0,0,0,0,7,,Regional Outbreak
Cameroon,African Region of WHO,Middle Africa,2009,25,6/15/09,6/21/09,21,21,0,0,12,0,0,12,0,0,0,0,12,,Regional Outbreak
Cameroon,African Region of WHO,Middle Africa,2009,26,6/22/09,6/28/09,14,14,0,0,7,0,0,7,0,0,0,0,7,,Regional Outbreak
Cameroon,African Region of WHO,Middle Africa,2009,27,6/29/09,7/5/09,21,21,0,0,11,0,0,11,0,0,0,0,11,,Regional Outbreak
Cameroon,African Region of WHO,Middle Africa,2009,28,7/6/09,7/12/09,13,13,0,0,10,0,0,10,0,0,0,0,10,,Regional Outbreak
Cameroon,African Region of WHO,Middle Africa,2009,29,7/13/09,7/19/09,14,14,1,0,6,0,0,7,0,0,0,0,7,,Regional Outbreak
Cameroon,African Region of WHO,Middle Africa,2009,30,7/20/09,7/26/09,15,15,0,0,7,0,0,7,0,0,0,0,7,,Regional Outbreak
Cameroon,African Region of WHO,Middle Africa,2009,31,7/27/09,8/2/09,7,7,0,0,4,0,0,4,0,0,0,0,4,,Regional Outbreak
Cameroon,African Region of WHO,Middle Africa,2009,32,8/3/09,8/9/09,19,19,,4,2,0,,6,0,0,0,0,6,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2009,33,8/10/09,8/16/09,14,14,0,0,3,0,0,3,0,0,0,0,3,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2009,34,8/17/09,8/23/09,10,10,0,0,1,0,0,1,0,0,0,0,1,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2009,35,8/24/09,8/30/09,4,4,0,0,2,0,0,2,0,0,0,0,2,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2009,36,8/31/09,9/6/09,4,4,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Cameroon,African Region of WHO,Middle Africa,2009,37,9/7/09,9/13/09,2,2,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Cameroon,African Region of WHO,Middle Africa,2009,38,9/14/09,9/20/09,,,,,,,,,,,,,,,No Report
Cameroon,African Region of WHO,Middle Africa,2009,39,9/21/09,9/27/09,,,,,,,,,,,,,,,No Report
Cameroon,African Region of WHO,Middle Africa,2009,40,9/28/09,10/4/09,,,,,,,,,,,,,,,No Report
Cameroon,African Region of WHO,Middle Africa,2009,41,10/5/09,10/11/09,,,,,,,,,,,,,,,No Report
Cameroon,African Region of WHO,Middle Africa,2009,42,10/12/09,10/18/09,,,,,,,,,,,,,,,No Report
Cameroon,African Region of WHO,Middle Africa,2009,43,10/19/09,10/25/09,,,,,,,,,,,,,,,No Report
Cameroon,African Region of WHO,Middle Africa,2009,44,10/26/09,11/1/09,,,,,,,,,,,,,,,No Report
Cameroon,African Region of WHO,Middle Africa,2009,45,11/2/09,11/8/09,,,,,,,,,,,,,,,No Report
Cameroon,African Region of WHO,Middle Africa,2009,46,11/9/09,11/15/09,,,,,,,,,,,,,,,No Report
Cameroon,African Region of WHO,Middle Africa,2009,47,11/16/09,11/22/09,,,,,,,,,,,,,,,No Report
Cameroon,African Region of WHO,Middle Africa,2009,48,11/23/09,11/29/09,,,,,,,,,,,,,,,No Report
Cameroon,African Region of WHO,Middle Africa,2009,49,11/30/09,12/6/09,,,,,,,,,,,,,,,No Report
Cameroon,African Region of WHO,Middle Africa,2009,50,12/7/09,12/13/09,4,2,0,0,1,0,0,1,0,0,0,0,1,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2009,51,12/14/09,12/20/09,7,7,0,0,1,0,0,1,0,0,0,0,1,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2009,52,12/21/09,12/27/09,0,0,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Cameroon,African Region of WHO,Middle Africa,2009,53,12/28/09,1/3/10,,,,,,,,,,,,,,,No Report
Cameroon,African Region of WHO,Middle Africa,2010,1,1/4/10,1/10/10,4,4,0,1,0,0,0,1,0,0,0,0,1,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2010,2,1/11/10,1/17/10,2,2,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Cameroon,African Region of WHO,Middle Africa,2010,3,1/18/10,1/24/10,5,5,0,0,1,0,0,1,0,0,0,0,1,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2010,4,1/25/10,1/31/10,12,12,0,0,1,0,0,1,0,0,1,1,2,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2010,5,2/1/10,2/7/10,13,13,0,3,0,0,0,3,0,0,0,0,3,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2010,6,2/8/10,2/14/10,17,17,0,6,0,0,0,6,0,0,0,0,6,,Local Outbreak
Cameroon,African Region of WHO,Middle Africa,2010,7,2/15/10,2/21/10,16,16,0,1,0,0,0,1,0,0,0,0,1,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2010,8,2/22/10,2/28/10,32,32,0,4,0,0,0,4,0,0,0,0,4,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2010,9,3/1/10,3/7/10,25,25,0,2,1,0,0,3,0,0,1,1,4,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2010,10,3/8/10,3/14/10,18,18,0,2,0,0,0,2,0,0,5,5,7,,Local Outbreak
Cameroon,African Region of WHO,Middle Africa,2010,11,3/15/10,3/21/10,15,15,0,2,0,0,0,2,0,0,3,3,5,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2010,12,3/22/10,3/28/10,19,19,0,5,0,0,0,5,0,0,3,3,8,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2010,13,3/29/10,4/4/10,15,15,0,3,0,0,0,3,0,0,8,8,11,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2010,14,4/5/10,4/11/10,15,15,0,4,0,0,0,4,0,0,4,4,8,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2010,15,4/12/10,4/18/10,20,20,0,1,0,0,0,1,0,0,2,2,3,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2010,16,4/19/10,4/25/10,22,22,0,0,0,0,0,0,0,0,8,8,8,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2010,17,4/26/10,5/2/10,26,26,0,1,0,0,0,1,0,0,8,8,9,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2010,18,5/3/10,5/9/10,25,25,0,0,0,0,0,0,0,0,9,9,9,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2010,19,5/10/10,5/16/10,12,12,0,0,0,0,0,0,0,0,2,2,2,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2010,20,5/17/10,5/23/10,7,7,0,0,0,0,0,0,0,0,2,2,2,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2010,21,5/24/10,5/30/10,10,10,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Cameroon,African Region of WHO,Middle Africa,2010,22,5/31/10,6/6/10,37,37,0,0,0,0,0,0,0,0,9,9,9,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2010,23,6/7/10,6/13/10,77,77,0,2,0,0,0,2,0,0,25,25,27,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2010,24,6/14/10,6/20/10,65,65,0,0,0,0,0,0,0,0,17,17,17,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2010,25,6/21/10,6/27/10,41,41,0,0,0,0,0,0,0,0,14,14,14,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2010,26,6/28/10,7/4/10,61,61,0,0,0,0,0,0,0,0,16,16,16,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2010,27,7/5/10,7/11/10,69,69,0,0,0,0,0,0,0,0,11,11,11,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2010,28,7/12/10,7/18/10,60,60,0,0,0,0,0,0,0,0,14,14,14,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2010,29,7/19/10,7/25/10,58,58,0,0,0,0,0,0,0,0,2,2,2,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2010,30,7/26/10,8/1/10,88,88,0,0,1,0,0,1,0,0,6,6,7,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2010,31,8/2/10,8/8/10,28,28,0,0,0,0,0,0,0,0,0,0,0,,No Activity
Cameroon,African Region of WHO,Middle Africa,2010,32,8/9/10,8/15/10,44,44,0,0,0,0,0,0,0,0,4,4,4,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2010,33,8/16/10,8/22/10,51,50,0,0,0,0,0,0,0,0,1,1,1,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2010,34,8/23/10,8/29/10,96,96,0,0,0,0,0,0,0,0,3,3,3,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2010,35,8/30/10,9/5/10,67,67,0,1,0,0,0,1,0,0,4,4,5,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2010,36,9/6/10,9/12/10,83,83,0,1,0,0,0,1,0,0,2,2,3,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2010,37,9/13/10,9/19/10,90,88,0,1,0,0,1,2,0,0,2,2,4,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2010,38,9/20/10,9/26/10,87,86,0,0,0,0,0,0,0,0,10,10,10,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2010,39,9/27/10,10/3/10,107,104,0,0,8,0,0,8,0,0,7,7,15,,Sporadic
Cameroon,African Region of WHO,Middle Africa,2010,40,10/4/10,10/10/10,134,134,0,2,7,0,0,9,0,0,9,9,18,,Sporadic
Central African Republic,African Region of WHO,Middle Africa,2009,10,3/2/09,3/8/09,,,,,,,,,,,,,,,No Report
Central African Republic,African Region of WHO,Middle Africa,2009,11,3/9/09,3/15/09,,,,,,,,,,,,,,,No Report
Central African Republic,African Region of WHO,Middle Africa,2009,12,3/16/09,3/22/09,,,,,,,,,,,,,,,No Report
Central African Republic,African Region of WHO,Middle Africa,2009,13,3/23/09,3/29/09,,,,,,,,,,,,,,,No Report
Central African Republic,African Region of WHO,Middle Africa,2009,14,3/30/09,4/5/09,,,,,,,,,,,,,,,No Report
Central African Republic,African Region of WHO,Middle Africa,2009,15,4/6/09,4/12/09,,,,,,,,,,,,,,,No Report
Central African Republic,African Region of WHO,Middle Africa,2009,16,4/13/09,4/19/09,,,,,,,,,,,,,,,No Report
Central African Republic,African Region of WHO,Middle Africa,2009,17,4/20/09,4/26/09,,,,,,,,,,,,,,,No Report
Central African Republic,African Region of WHO,Middle Africa,2009,18,4/27/09,5/3/09,,,,,,,,,,,,,,,No Report
Central African Republic,African Region of WHO,Middle Africa,2009,19,5/4/09,5/10/09,,,,,,,,,,,,,,,No Report
Central African Republic,African Region of WHO,Middle Africa,2009,20,5/11/09,5/17/09,,,,,,,,,,,,,,,No Report
Central African Republic,African Region of WHO,Middle Africa,2009,21,5/18/09,5/24/09,,,,,,,,,,,,,,,No Report
Central African Republic,African Region of WHO,Middle Africa,2009,22,5/25/09,5/31/09,,,,,,,,,,,,,,,No Report
Central African Republic,African Region of WHO,Middle Africa,2009,23,6/1/09,6/7/09,,,,,,,,,,,,,,,No Report
Central African Republic,African Region of WHO,Middle Africa,2009,24,6/8/09,6/14/09,,,,,,,,,,,,,,,No Report
Central African Republic,African Region of WHO,Middle Africa,2009,25,6/15/09,6/21/09,,,,,,,,,,,,,,,No Report
Central African Republic,African Region of WHO,Middle Africa,2009,26,6/22/09,6/28/09,,,,,,,,,,,,,,,No Report
Central African Republic,African Region of WHO,Middle Africa,2009,27,6/29/09,7/5/09,,,,,,,,,,,,,,,No Report
Central African Republic,African Region of WHO,Middle Africa,2009,28,7/6/09,7/12/09,,,,,,,,,,,,,,,No Report
